Grid_ID,Grid_X,Grid_Y,Center_Latitude,Center_Longitude,South_Latitude,North_Latitude,West_Longitude,East_Longitude,Historical_Samples,Historical_Unique_Dates,Observation_Support,Prediction_Dates,Mean_Predicted_LST,Median_Predicted_LST,Minimum_Predicted_LST,Maximum_Predicted_LST,LST_StdDev,Hot_Frequency,Very_Hot_Frequency,Median_L_NDVI,Median_S2_NDVI,Median_NDBI,Median_NDWI,Median_Tree_Probability,Median_Built_Probability,Median_Albedo,Elevation,Distance_To_Water,Persistent_Heat_Score,Persistent_Cooling_Priority,Prediction_Source,Reliable_Median_LST,Reliable_Mean_LST,Reliable_Max_LST,Reliable_Hot_Frequency,Reliable_Very_Hot_Frequency,Reliable_L_NDVI,Reliable_S2_NDVI,Reliable_Tree_Probability,Reliable_Built_Probability,Reliable_Distance_To_Water,Reliable_Albedo,Reliable_Heat_Score,Reliable_Priority,Data_Source,Confidence_Level,Final_Median_LST,Final_Mean_LST,Final_Max_LST,Final_Hot_Frequency,Final_Very_Hot_Frequency,Final_L_NDVI,Final_S2_NDVI,Final_Tree_Probability,Final_Built_Probability,Final_Distance_To_Water,Final_Albedo,Heat_Intensity_Score,Hot_Frequency_Score,Very_Hot_Frequency_Score,Low_Tree_Score,Built_Score,Water_Distance_Score,Low_Albedo_Score,Hybrid_Heat_Score,Final_Cooling_Priority,Cell_Area_m2,Cell_Area_hectares,Min_Greening_Fraction,Max_Greening_Fraction,Tree_Need_Score,Built_Intensity_Score,Heat_Need_Score,Need_Factor,Suggested_Greening_Fraction,Suggested_Greening_Percent,Total_Cooling_Area_m2,Tree_Cooling_Share,Tree_Canopy_Target_m2,Non_Tree_Cooling_Area_m2,Assumed_Mature_Canopy_Per_Tree_m2,Approx_Trees_To_Plant,Trees_Per_Hectare,Recommended_Intervention,Planning_Reliability,Area_Name,Neighbourhood,Suburb,Town,City,City_District,County,State_District,Postcode,Display_Name
8408_1436,8408,1436,12.904240028745958,77.51511211171629,12.899748472871002,12.908731584620911,77.51050278115129,77.5197214422813,4,2,Limited,7,36.75648246581431,35.96025958970003,31.270736149700024,43.55007554030003,5.1491760502417785,0.2857142857142857,0.0,0.3440758776616157,0.2899871309303505,-0.0293711657174604,-0.3903231548359283,0.0879652121542929,0.6441369835879238,0.1482900082867287,823.8595177304963,11900.917015492125,38.50421962581152,Low,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,35.96025958970003,36.75648246581431,43.55007554030003,0.2857142857142857,0.0,0.3440758776616157,0.2899871309303505,0.0879652121542929,0.6441369835879238,11900.917015492125,0.1482900082867287,0.4549626935180943,0.2857142857142857,0.0,0.8862820244134992,0.8393352899956573,0.5866274993366132,0.4522161605502621,47.67353951399341,Moderate,1000000,100,0.04,0.07,0.8862820244134992,0.8393352899956573,0.5395768533539712,0.7358632723852275,0.0620758981715568,6.207589817155683,62075.89817155683,0.5,31037.94908577841,31037.94908577841,30,1035,10.35,Targeted tree planting + vegetation protection + local shade improvement,Limited,Rajarajeshwari Nagara,,Rajarajeshwari Nagara,,Bengaluru,Bengaluru West City Corporation,Bangalore South,Bengaluru Urban,560098.0,"Rajarajeshwari Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560098, India"
8408_1437,8408,1437,12.913223140495868,77.51511211171629,12.908731584620911,12.917714696370822,77.51050278115129,77.5197214422813,4,2,Limited,7,36.65714259740002,35.70443788280004,31.176501338300053,43.46177099360002,5.185646719777325,0.2857142857142857,0.0,0.3137832026939418,0.2736989607908489,-0.0411958764155468,-0.3653187181065239,0.0387940220342713,0.7279016845875071,0.1564625910628417,828.5610345206723,14135.785609510678,38.310458966568895,Low,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,35.70443788280004,36.65714259740002,43.46177099360002,0.2857142857142857,0.0,0.3137832026939418,0.2736989607908489,0.0387940220342713,0.7279016845875071,14135.785609510678,0.1564625910628417,0.4414916833228198,0.2857142857142857,0.0,0.9734367910668432,0.9527264469126256,0.6967900500836174,0.4132170034681791,50.06645924542963,High,1000000,100,0.08,0.12,0.9734367910668432,0.9527264469126256,0.5747044493643777,0.8087662683473025,0.1123506507338921,11.23506507338921,112350.6507338921,0.35,39322.72775686223,73027.92297702987,30,1311,13.11,Street trees + green roofs + cool roofs + shaded corridors,Limited,Rajarajeshwari Nagara,,Rajarajeshwari Nagara,,Bengaluru,Bengaluru West City Corporation,Bangalore South,Bengaluru Urban,560098.0,"Rajarajeshwari Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560098, India"
8408_1438,8408,1438,12.922206252245775,77.51511211171629,12.917714696370822,12.926697808120734,77.51050278115129,77.5197214422813,5,5,High,7,36.66605142238571,35.96345543840002,31.035251661800007,43.1922430265,5.113764141783526,0.2857142857142857,0.0,0.3278146990305908,0.2869234629626289,-0.0448148590212104,-0.3725462211854874,0.0386691210127569,0.7196661987266241,0.1501408077569959,819.384553716487,15722.219065024045,39.27239662148649,Low,Strong historical support + V5,33.04603864760004,36.75201316052004,43.9760462828,0.4,0.2,0.3622175950732167,0.3129314312011044,0.0309634543955326,0.75288774096407,16017.802595861893,0.150129335,52.14414767247859,Moderate,Reliable Multi-Date Observation,High,33.04603864760004,36.75201316052004,43.9760462828,0.4,0.2,0.3622175950732167,0.3129314312011044,0.0309634543955326,0.75288774096407,16017.802595861893,0.150129335,0.3015062081477614,0.4,0.2,0.9873162862275596,0.986549737696474,0.7895596170821138,0.4434389852825121,51.88542092663412,High,1000000,100,0.08,0.12,0.9873162862275596,0.986549737696474,0.6014064528859966,0.832760715758163,0.1133104286303265,11.331042863032652,113310.42863032653,0.35,39658.650020614274,73651.77860971223,30,1322,13.22,Street trees + green roofs + cool roofs + shaded corridors,Strong,Rajarajeshwari Nagara,,Rajarajeshwari Nagara,,Bengaluru,Bengaluru West City Corporation,Bangalore South,Bengaluru Urban,560098.0,"Rajarajeshwari Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560098, India"
8408_1439,8408,1439,12.931189363995689,77.51511211171629,12.926697808120734,12.935680919870643,77.51050278115129,77.5197214422813,2,2,Limited,7,36.8077356757143,35.87005804190001,31.582562114300018,43.404091906100014,5.077336917212735,0.2857142857142857,0.0,0.3335933021563901,0.2955335349714225,-0.0381119108318204,-0.3771363258102631,0.0426870145758694,0.7115977245126835,0.1504156446525162,811.8066365371384,13672.932206410427,38.815157472747536,Low,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,35.87005804190001,36.8077356757143,43.404091906100014,0.2857142857142857,0.0,0.3335933021563901,0.2955335349714225,0.0426870145758694,0.7115977245126835,13672.932206410427,0.1504156446525162,0.4502128777781866,0.2857142857142857,0.0,0.9665365542469084,0.9306559939276444,0.6739747885313618,0.4420727299115379,50.0340893213973,High,1000000,100,0.08,0.12,0.9665365542469084,0.9306559939276444,0.5742292651785661,0.8006434985397555,0.1120257399415902,11.20257399415902,112025.7399415902,0.35,39209.008979556565,72816.73096203365,30,1307,13.07,Street trees + green roofs + cool roofs + shaded corridors,Limited,Rajarajeshwari Nagara,,Rajarajeshwari Nagara,,Bengaluru,Bengaluru West City Corporation,Bangalore South,Bengaluru Urban,560098.0,"Rajarajeshwari Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560098, India"
8408_1440,8408,1440,12.940172475745598,77.51511211171629,12.935680919870643,12.944664031620553,77.51050278115129,77.5197214422813,1,1,Limited,7,36.78626562722859,35.92156760330002,31.383787161200043,44.19030486650003,5.143375717334115,0.1428571428571428,0.1428571428571428,0.421846661511419,0.3737943280509409,-0.0485398428961705,-0.4625046650580908,0.1917585374034131,0.3990160931817315,0.1429697346048626,812.1696637582465,11027.2900893293,33.03987167493764,Low,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,35.92156760330002,36.78626562722859,44.19030486650003,0.1428571428571428,0.1428571428571428,0.421846661511419,0.3737943280509409,0.1917585374034131,0.3990160931817315,11027.2900893293,0.1429697346048626,0.4529252583465991,0.1428571428571428,0.1428571428571428,0.7023108205402311,0.5075184146770936,0.5435641304902558,0.4776042410044869,39.3034460627461,Low,1000000,100,0.01,0.03,0.7023108205402311,0.5075184146770936,0.4167055102570196,0.5393705949611621,0.0207874118992232,2.0787411899223245,20787.411899223243,0.7,14551.188329456269,6236.223569766975,30,486,4.86,Maintain existing vegetation and monitor heat conditions,Limited,Nagarbhavi,,Nagarbhavi,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,,"Nagarbhavi, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8408_1441,8408,1441,12.94915558749551,77.51511211171629,12.944664031620553,12.953647143370464,77.51050278115129,77.5197214422813,3,2,Limited,7,36.341390792685736,35.844200720600035,30.52842765620003,43.33916661620004,4.995208578217267,0.1428571428571428,0.0,0.4555312059832406,0.4053762117263821,-0.0642363809918327,-0.4849591506195757,0.2457708065803454,0.4046875469384169,0.1338251468987008,824.858440443764,8836.795750492425,30.641805593219967,Low,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,35.844200720600035,36.341390792685736,43.33916661620004,0.1428571428571428,0.0,0.4555312059832406,0.4053762117263821,0.2457708065803454,0.4046875469384169,8836.795750492425,0.1338251468987008,0.4488512879308066,0.1428571428571428,0.0,0.6065753562359744,0.5151957858751934,0.4355889034863098,0.5212417570962002,36.07170871455687,Low,1000000,100,0.01,0.03,0.6065753562359744,0.5151957858751934,0.3692642348612931,0.4888060150959066,0.0197761203019181,1.977612030191813,19776.12030191813,0.7,13843.28421134269,5932.83609057544,30,462,4.62,Maintain existing vegetation and monitor heat conditions,Limited,Nagarbhavi,,Nagarbhavi,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,,"Nagarbhavi, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8408_1442,8408,1442,12.95813869924542,77.51511211171629,12.953647143370464,12.962630255120374,77.51050278115129,77.5197214422813,2,1,Limited,7,36.533485958128594,35.63132643500003,30.380940093200035,43.036210413500015,5.0460237536272174,0.1428571428571428,0.0,0.333026212780097,0.2750601388693448,-0.0441482602459194,-0.3716760445800631,0.0617049026999702,0.6879733086804132,0.1378757947326153,834.7889440998197,7328.452415067519,32.616408555817635,Low,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,35.63132643500003,36.533485958128594,43.036210413500015,0.1428571428571428,0.0,0.333026212780097,0.2750601388693448,0.0617049026999702,0.6879733086804132,7328.452415067519,0.1378757947326153,0.4376417947788021,0.1428571428571428,0.0,0.9328277992289876,0.8986759377614795,0.3612386935109343,0.5019122678164152,43.995613587479,Low,1000000,100,0.01,0.03,0.9328277992289876,0.8986759377614795,0.4855856164539123,0.7453929607520805,0.0249078592150416,2.490785921504161,24907.859215041608,0.5,12453.929607520804,12453.929607520804,30,416,4.16,Maintain existing vegetation and monitor heat conditions,Limited,Nagarbhavi,,Nagarbhavi,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,,"Nagarbhavi, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8408_1443,8408,1443,12.967121810995328,77.51511211171629,12.962630255120374,12.971613366870285,77.51050278115129,77.5197214422813,2,2,Limited,7,36.65067033238574,35.697140410100026,30.738106093100047,43.50868331810001,5.118245649517418,0.2857142857142857,0.0,0.2949704369470821,0.2509059281049491,-0.0339768189113074,-0.3385729982480638,0.0350671080345537,0.7177176052002316,0.1439480333413133,851.2255464950892,7016.162366350581,38.17919662985658,Low,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,35.697140410100026,36.65067033238574,43.50868331810001,0.2857142857142857,0.0,0.2949704369470821,0.2509059281049491,0.0350671080345537,0.7177176052002316,7016.162366350581,0.1439480333413133,0.4411074144101739,0.2857142857142857,0.0,0.9800426576157234,0.938940394672516,0.3458450956807799,0.4729358482648553,48.56002810585154,Moderate,1000000,100,0.04,0.07,0.9800426576157234,0.938940394672516,0.5525903333773636,0.7987861621845775,0.0639635848655373,6.396358486553733,63963.58486553733,0.35,22387.254702938066,41576.33016259926,30,747,7.47,Targeted tree planting + vegetation protection + local shade improvement,Limited,Vinayaka Layout,,Vinayaka Layout,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,560072.0,"Vinayaka Layout, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560072, India"
8408_1444,8408,1444,12.97610492274524,77.51511211171629,12.971613366870285,12.980596478620194,77.51050278115129,77.5197214422813,4,3,Moderate,7,37.10263999987145,36.15442021580004,31.09361435330004,43.79087504930003,5.147776170442662,0.2857142857142857,0.0,0.2650693500720591,0.2203971090850406,-0.0040400374445435,-0.3143774048331954,0.0351921799821496,0.7163300299164546,0.1473375815724303,861.006938827636,8114.521599622685,40.00895605677793,Moderate,Historical support + V5,31.85100486005004,32.30976295940002,35.62266175430001,0.0,0.0,0.2214825917762659,0.1584660236730073,0.034704987076111,0.7169005798641592,9021.364624862854,0.1146915562499999,36.67784464282781,Low,Reliable Multi-Date Observation,Moderate,31.85100486005004,32.30976295940002,35.62266175430001,0.0,0.0,0.2214825917762659,0.1584660236730073,0.034704987076111,0.7169005798641592,9021.364624862854,0.1146915562499999,0.2385783490115654,0.0,0.0,0.9806845084140532,0.9378343983878972,0.4446867887237544,0.6125462966395563,36.53212750725329,Low,1000000,100,0.01,0.03,0.9806845084140532,0.9378343983878972,0.3760230931434854,0.7281074147992871,0.0245621482959857,2.456214829598574,24562.148295985746,0.35,8596.75190359501,15965.396392390732,30,287,2.87,Maintain existing vegetation and monitor heat conditions,Moderate,Kottegepalya,,Kottegepalya,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,,"Kottegepalya, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8408_1445,8408,1445,12.98508803449515,77.51511211171629,12.980596478620194,12.989579590370104,77.51050278115129,77.5197214422813,1,1,Limited,7,37.04224602791431,36.01402504430001,31.17060525380004,44.21756357600004,5.308836308883756,0.2857142857142857,0.1428571428571428,0.303655860117602,0.2713731085412075,-0.0100537647490079,-0.3561699709361716,0.0638849819012041,0.6420203429511645,0.1427717258440905,869.9765993684135,9284.66325635528,40.84267891914676,Moderate,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,36.01402504430001,37.04224602791431,44.21756357600004,0.2857142857142857,0.1428571428571428,0.303655860117602,0.2713731085412075,0.0638849819012041,0.6420203429511645,9284.66325635528,0.1427717258440905,0.4577938644763629,0.2857142857142857,0.1428571428571428,0.9289636606225076,0.8364700218371666,0.4576654707505332,0.4785491289275007,49.285472631818905,Moderate,1000000,100,0.04,0.07,0.9289636606225076,0.8364700218371666,0.5632397178516382,0.7595506738178246,0.0627865202145347,6.278652021453474,62786.520214534736,0.5,31393.260107267368,31393.260107267368,30,1047,10.47,Targeted tree planting + vegetation protection + local shade improvement,Limited,Kottegepalya,,Kottegepalya,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,,"Kottegepalya, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8408_1446,8408,1446,12.99407114624506,77.51511211171629,12.989579590370104,12.998562702120015,77.51050278115129,77.5197214422813,1,1,Limited,7,37.235857329371456,36.16334124800003,31.66363754870004,43.99617842060002,5.259178333525053,0.2857142857142857,0.0,0.3382642487453279,0.321839191789757,-0.0034272195585343,-0.4029723905519746,0.0591290993930861,0.5796993924676983,0.158908274738176,894.9574268773445,9427.840605943147,38.67861700163983,Low,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,36.16334124800003,37.235857329371456,43.99617842060002,0.2857142857142857,0.0,0.3382642487453279,0.321839191789757,0.0591290993930861,0.5796993924676983,9427.840605943147,0.158908274738176,0.4656565283868534,0.2857142857142857,0.0,0.9373933494141354,0.75210698357454,0.4647230588709308,0.4015463230431088,47.02586998099038,Moderate,1000000,100,0.04,0.07,0.9373933494141354,0.75210698357454,0.5300691906418902,0.7281420944453385,0.0618442628333601,6.184426283336015,61844.26283336015,0.5,30922.13141668008,30922.13141668008,30,1031,10.31,Targeted tree planting + vegetation protection + local shade improvement,Limited,Kottegepalya,,Kottegepalya,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,,"Kottegepalya, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8408_1447,8408,1447,13.00305425799497,77.51511211171629,12.998562702120015,13.007545813869925,77.51050278115129,77.5197214422813,7,4,Moderate,7,37.31165192287147,36.37800999410005,31.63181578250005,43.90937780270001,5.093477248703926,0.2857142857142857,0.0,0.2389196757464384,0.1898919255259222,0.0345882504164803,-0.2952675509844724,0.0294787389593965,0.7244898904060225,0.1611170581210974,898.6517717764591,9481.770306636456,40.992011441461706,Moderate,Historical support + V5,36.789231980300016,36.96494994705717,43.10739068000005,0.1428571428571428,0.0,0.2110880041841524,0.1409929078014184,0.0263041912112385,0.7126867482438684,8987.213138676527,0.1657669075,46.98905685078938,Moderate,Reliable Multi-Date Observation,Moderate,36.789231980300016,36.96494994705717,43.10739068000005,0.1428571428571428,0.0,0.2110880041841524,0.1409929078014184,0.0263041912112385,0.7126867482438684,8987.213138676527,0.1657669075,0.4986145620819268,0.1428571428571428,0.0,0.9955747195624552,0.9321301908067056,0.443003372150558,0.3688172698448354,46.843891345367226,Moderate,1000000,100,0.04,0.07,0.9955747195624552,0.9321301908067056,0.5273977796828362,0.7924428114216702,0.0637732843426501,6.377328434265012,63773.28434265011,0.35,22320.649519927538,41452.634822722575,30,745,7.45,Targeted tree planting + vegetation protection + local shade improvement,Moderate,Hegganahalli,,Hegganahalli,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,,"Hegganahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8408_1448,8408,1448,13.01203736974488,77.51511211171629,13.007545813869925,13.016528925619834,77.51050278115129,77.5197214422813,3,3,Moderate,7,37.271651323100016,36.44881427840004,31.467477380900046,43.6416955664,5.009542529377045,0.2857142857142857,0.0,0.229068217746463,0.1799637118647262,0.0239267476142354,-0.2827167027142659,0.0328439784020273,0.689634580413935,0.1522300199946166,906.4675232990044,7691.968102229126,40.92892310028582,Moderate,Historical support + V5,36.205468344500005,37.53845057090002,43.786978506500034,0.3333333333333333,0.0,0.2063712851133125,0.1666153372343702,0.0297425944590941,0.7272912422195077,7102.816342831905,0.1591492525,50.59807558334891,Moderate,Reliable Multi-Date Observation,Moderate,36.205468344500005,37.53845057090002,43.786978506500034,0.3333333333333333,0.0,0.2063712851133125,0.1666153372343702,0.0297425944590941,0.7272912422195077,7102.816342831905,0.1591492525,0.4678748489247206,0.3333333333333333,0.0,0.9894802314690108,0.9519000992326052,0.3501164980831864,0.4003963891918259,50.48334770181123,High,1000000,100,0.08,0.12,0.9894802314690108,0.9519000992326052,0.5808242907801971,0.8166228221343841,0.1126649128853753,11.266491288537535,112664.91288537536,0.35,39432.719509881375,73232.19337549398,30,1315,13.15,Street trees + green roofs + cool roofs + shaded corridors,Moderate,Rajeshwarinagar,,Rajeshwarinagar,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,,"Rajeshwarinagar, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8408_1449,8408,1449,13.021020481494787,77.51511211171629,13.016528925619834,13.025512037369744,77.51050278115129,77.5197214422813,1,1,Limited,7,37.20980469264288,36.24809105390004,31.366748331500027,43.56191897960002,5.009660168252704,0.2857142857142857,0.0,0.258776865633946,0.211343048862863,0.034719466973617,-0.3055393473027075,0.0309554038554403,0.7216751634155422,0.1471579850711735,920.9044916117084,6760.583976745249,40.44006424493845,Moderate,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,36.24809105390004,37.20980469264288,43.56191897960002,0.2857142857142857,0.0,0.258776865633946,0.211343048862863,0.0309554038554403,0.7216751634155422,6760.583976745249,0.1471579850711735,0.4701192673512717,0.2857142857142857,0.0,0.98733055561867,0.9442976883683716,0.3332469646810021,0.4576181188311912,49.45369579892003,High,1000000,100,0.08,0.12,0.98733055561867,0.9442976883683716,0.5657092012095162,0.8079237970424339,0.1123169518816973,11.231695188169736,112316.95188169736,0.35,39310.93315859408,73006.01872310328,30,1311,13.11,Street trees + green roofs + cool roofs + shaded corridors,Limited,Parvathi Nagar,,Parvathi Nagar,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,560058.0,"Parvathi Nagar, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560058, India"
8408_1450,8408,1450,13.0300035932447,77.51511211171629,13.025512037369744,13.034495149119657,77.51050278115129,77.5197214422813,6,4,Moderate,7,37.18120807245717,36.10470511490003,31.47810742310004,43.59603081920002,4.9797054265391045,0.2857142857142857,0.0,0.2732586022840415,0.2432726512223528,0.016219254733433,-0.3149995303387732,0.0375513906245621,0.6924255971706451,0.1521319232618622,914.8742150414032,7257.644973923093,39.56947316229364,Low,Historical support + V5,34.95343052840002,37.02469368140002,44.84389865090003,0.3333333333333333,0.1666666666666666,0.276828163801658,0.2478126165726526,0.0383846287732012,0.706534908094909,7818.597901561513,0.1321070587499999,50.60930792697087,Moderate,Reliable Multi-Date Observation,Moderate,34.95343052840002,37.02469368140002,44.84389865090003,0.3333333333333333,0.1666666666666666,0.276828163801658,0.2478126165726526,0.0383846287732012,0.706534908094909,7818.597901561513,0.1321070587499999,0.4019452826266349,0.3333333333333333,0.1666666666666666,0.974162430898845,0.9238025269657968,0.3853992536323771,0.5294403879853105,50.48301842002813,High,1000000,100,0.08,0.12,0.974162430898845,0.9238025269657968,0.5808194569876974,0.804235265351124,0.1121694106140449,11.216941061404494,112169.41061404494,0.35,39259.29371491573,72910.1168991292,30,1309,13.09,Street trees + green roofs + cool roofs + shaded corridors,Moderate,Nelagadaranahalli,,Nelagadaranahalli,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,,"Nelagadaranahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8408_1451,8408,1451,13.03898670499461,77.51511211171629,13.034495149119657,13.043478260869565,77.51050278115129,77.5197214422813,9,6,Very High,7,36.478846466985736,35.95875566090004,30.406558153100047,43.5336519542,5.542419556394918,0.2857142857142857,0.0,0.2678865045924658,0.2329407342356427,-0.0087858084824935,-0.3086047080115416,0.0347785276289407,0.6862454366525673,0.1371885899584303,900.9118072853468,9012.04116904999,38.91924070032243,Low,Strong historical support + V5,33.17416312730005,34.867060960800025,42.308975388200025,0.1111111111111111,0.0,0.3005647391549498,0.2159285959491932,0.0347284062299877,0.7153170146048069,9102.197536858886,0.1277808549999999,41.23272224266362,Low,Reliable Multi-Date Observation,Very High,33.17416312730005,34.867060960800025,42.308975388200025,0.1111111111111111,0.0,0.3005647391549498,0.2159285959491932,0.0347284062299877,0.7153170146048069,9102.197536858886,0.1277808549999999,0.308252962335348,0.1111111111111111,0.0,0.9806429985200203,0.9356907472476352,0.448671255548168,0.5500848163425833,41.08569945756863,Low,1000000,100,0.01,0.03,0.9806429985200203,0.9356907472476352,0.4428686432777522,0.7542951936050168,0.0250859038721003,2.5085903872100337,25085.90387210033,0.35,8780.066355235116,16305.837516865218,30,293,2.93,Maintain existing vegetation and monitor heat conditions,Strong,Chokkasandra,,Chokkasandra,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,,"Chokkasandra, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8408_1452,8408,1452,13.04796981674452,77.51511211171629,13.043478260869565,13.052461372619476,77.51050278115129,77.5197214422813,1,1,Limited,7,36.95825795218575,36.16513570850002,30.673778956700023,43.672679917700016,5.268935686615842,0.2857142857142857,0.0,0.2065351955082964,0.1485361035149948,0.0237517689811106,-0.2642431851644398,0.0301444567257361,0.7127358449575731,0.1462546204076996,908.710012634688,11092.232585912172,40.01621633215483,Moderate,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,36.16513570850002,36.95825795218575,43.672679917700016,0.2857142857142857,0.0,0.2065351955082964,0.1485361035149948,0.0301444567257361,0.7127358449575731,11092.232585912172,0.1462546204076996,0.4657510207424212,0.2857142857142857,0.0,0.988767940145769,0.932196652372274,0.5467653169468534,0.4619289299148298,50.31234462534746,High,1000000,100,0.08,0.12,0.988767940145769,0.932196652372274,0.5783139988938284,0.8104435417016189,0.1124177416680647,11.241774166806476,112417.74166806476,0.35,39346.20958382266,73071.53208424209,30,1312,13.12,Street trees + green roofs + cool roofs + shaded corridors,Limited,Dasarahalli,,Dasarahalli,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,,"Dasarahalli, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8408_1453,8408,1453,13.05695292849443,77.51511211171629,13.052461372619476,13.061444484369384,77.51050278115129,77.5197214422813,4,3,Moderate,7,37.30303118814289,36.32222790770005,31.702124453900066,43.9427034977,5.064635145244481,0.2857142857142857,0.0,0.2963181299803755,0.2333514023687903,0.0165481624620516,-0.3589761271468583,0.0431629241137519,0.6675773647032183,0.1611915519713014,905.1741005355804,9162.271772200167,40.19798708413339,Moderate,Historical support + V5,39.51825605375003,38.73647797430002,44.28183944210003,0.25,0.25,0.4104938540281111,0.4803571737525419,0.0628166405367664,0.5310121207730845,9803.55071477597,0.14591711875,53.7366880914529,High,Reliable Multi-Date Observation,Moderate,39.51825605375003,38.73647797430002,44.28183944210003,0.25,0.25,0.4104938540281111,0.4803571737525419,0.0628166405367664,0.5310121207730845,9803.55071477597,0.14591711875,0.6423189863940005,0.25,0.25,0.9308572703174612,0.6861996741864186,0.4832427982601876,0.4635394709793463,53.57833673464379,High,1000000,100,0.08,0.12,0.9308572703174612,0.6861996741864186,0.626258127516847,0.7478532141644548,0.1099141285665781,10.99141285665782,109914.1285665782,0.5,54957.064283289095,54957.064283289095,30,1832,18.32,Tree canopy expansion + parks + connected green corridors,Moderate,Mallasandra,,Mallasandra,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,,"Mallasandra, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
