Grid_ID,Grid_X,Grid_Y,Center_Latitude,Center_Longitude,South_Latitude,North_Latitude,West_Longitude,East_Longitude,Historical_Samples,Historical_Unique_Dates,Observation_Support,Prediction_Dates,Mean_Predicted_LST,Median_Predicted_LST,Minimum_Predicted_LST,Maximum_Predicted_LST,LST_StdDev,Hot_Frequency,Very_Hot_Frequency,Median_L_NDVI,Median_S2_NDVI,Median_NDBI,Median_NDWI,Median_Tree_Probability,Median_Built_Probability,Median_Albedo,Elevation,Distance_To_Water,Persistent_Heat_Score,Persistent_Cooling_Priority,Prediction_Source,Reliable_Median_LST,Reliable_Mean_LST,Reliable_Max_LST,Reliable_Hot_Frequency,Reliable_Very_Hot_Frequency,Reliable_L_NDVI,Reliable_S2_NDVI,Reliable_Tree_Probability,Reliable_Built_Probability,Reliable_Distance_To_Water,Reliable_Albedo,Reliable_Heat_Score,Reliable_Priority,Data_Source,Confidence_Level,Final_Median_LST,Final_Mean_LST,Final_Max_LST,Final_Hot_Frequency,Final_Very_Hot_Frequency,Final_L_NDVI,Final_S2_NDVI,Final_Tree_Probability,Final_Built_Probability,Final_Distance_To_Water,Final_Albedo,Heat_Intensity_Score,Hot_Frequency_Score,Very_Hot_Frequency_Score,Low_Tree_Score,Built_Score,Water_Distance_Score,Low_Albedo_Score,Hybrid_Heat_Score,Final_Cooling_Priority,Cell_Area_m2,Cell_Area_hectares,Min_Greening_Fraction,Max_Greening_Fraction,Tree_Need_Score,Built_Intensity_Score,Heat_Need_Score,Need_Factor,Suggested_Greening_Fraction,Suggested_Greening_Percent,Total_Cooling_Area_m2,Tree_Cooling_Share,Tree_Canopy_Target_m2,Non_Tree_Cooling_Area_m2,Assumed_Mature_Canopy_Per_Tree_m2,Approx_Trees_To_Plant,Trees_Per_Hectare,Recommended_Intervention,Planning_Reliability,Area_Name,Neighbourhood,Suburb,Town,City,City_District,County,State_District,Postcode,Display_Name,Cluster_ID
8406_1457,8406,1457,13.09288537549407,77.49667478945626,13.088393819619116,13.097376931369029,77.49206545889126,77.50128412002127,1,1,Limited,7,37.84987776650002,36.62646586790003,31.95025561580005,44.6456534909,5.094991996265248,0.2857142857142857,0.2857142857142857,0.3460224665008993,0.2936559175183708,0.0179087453709313,-0.427193148872961,0.0619597895688517,0.5833002200853505,0.1684402014356584,864.406848357297,5380.544265996501,44.8675395387256,Very High,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,36.62646586790003,37.84987776650002,44.6456534909,0.2857142857142857,0.2857142857142857,0.3460224665008993,0.2936559175183708,0.0619597895688517,0.5833002200853505,5380.544265996501,0.1684402014356584,0.4900436554682725,0.2857142857142857,0.2857142857142857,0.932376018307555,0.7569813758251157,0.2652211778069405,0.3560604446184156,49.36317180903944,High,1000000,100,0.08,0.12,0.932376018307555,0.7569813758251157,0.5643803266534663,0.7413290810253097,0.1096531632410123,10.96531632410124,109653.1632410124,0.5,54826.58162050619,54826.58162050619,30,1828,18.28,Tree canopy expansion + parks + connected green corridors,Limited,Chikka Banavara,,Chikka Banavara,,,,Bangalore North,Bengaluru Urban,560107.0,"Chikka Banavara, Bangalore North, Bengaluru Urban, Karnataka, 560107, India",2
8406_1463,8406,1463,13.146784045993533,77.49667478945626,13.142292490118576,13.151275601868488,77.49206545889126,77.50128412002127,4,3,Moderate,7,36.78041837158575,36.28148510930001,31.438714742600027,43.60090149770005,4.734859933068261,0.1428571428571428,0.0,0.4896814985228342,0.4310882575549106,-0.0266803159117319,-0.5104619726309593,0.244174571072599,0.0871616331160362,0.1236625775794091,867.1906991770626,2977.779846881477,29.229565229316616,Low,Historical support + V5,42.33983156375004,40.71932264660004,46.92863449940003,0.5,0.5,0.5224205724982458,0.4640375318302975,0.1712103863246738,0.054604995297268,3141.42350888525,0.1564062925,55.61324016954045,High,Reliable Multi-Date Observation,Moderate,42.33983156375004,40.71932264660004,46.92863449940003,0.5,0.5,0.5224205724982458,0.4640375318302975,0.1712103863246738,0.054604995297268,3141.42350888525,0.1564062925,0.7908969664354157,0.5,0.5,0.7387319303009235,0.0412937116920409,0.1548490267578257,0.4134856573999785,55.56249848528575,High,1000000,100,0.08,0.12,0.7387319303009235,0.0412937116920409,0.655385235910917,0.5310336978927003,0.101241347915708,10.1241347915708,101241.347915708,0.85,86055.1457283518,15186.202187356204,30,2869,28.69,Tree canopy expansion + parks + connected green corridors,Moderate,Aivarakandapura,,,,,,Yelahanka taluku,Bengaluru Urban,560089.0,"Aivarakandapura, Yelahanka taluku, Bengaluru Urban, Karnataka, 560089, India",16
8407_1424,8407,1424,12.796442687747035,77.50589345058627,12.79195113187208,12.80093424362199,77.50128412002127,77.51050278115129,0,0,Prediction Only,7,38.42822139915717,37.34592489769999,32.75603674070003,45.20719999670005,4.823746839644103,0.2857142857142857,0.1428571428571428,0.3543588607580344,0.2776915004895011,0.0455189277872258,-0.4352530606864996,0.0506203150728253,0.5578482082416077,0.1542243197374806,746.0842044072982,7349.170017393121,45.370837009183205,Very High,V5 prediction only,,,,,,,,,,,,,,V5 Prediction Only,Prediction Only,37.34592489769999,38.42822139915717,45.20719999670005,0.2857142857142857,0.1428571428571428,0.3543588607580344,0.2776915004895011,0.0506203150728253,0.5578482082416077,7349.170017393121,0.1542243197374806,0.5279287905608413,0.2857142857142857,0.1428571428571428,0.9524749675349464,0.7225273273490073,0.3622599186172599,0.4238979225119378,49.85247928041407,High,1000000,100,0.08,0.12,0.9524749675349464,0.7225273273490073,0.5715632651171001,0.7426233765213232,0.1097049350608529,10.970493506085292,109704.93506085292,0.5,54852.46753042646,54852.46753042646,30,1829,18.29,Tree canopy expansion + parks + connected green corridors,Model Only,Kaggalipura,,,,,,Bangalore South,Bengaluru Urban,560116.0,"Kaggalipura, Bangalore South, Bengaluru Urban, Karnataka, 560116, India",17
8407_1428,8407,1428,12.832375134746677,77.50589345058627,12.827883578871722,12.836866690621632,77.50128412002127,77.51050278115129,3,3,Moderate,7,37.26338459758574,36.87217023560001,32.244376236800015,44.09388252230004,4.733636650224672,0.1428571428571428,0.0,0.4585148361493329,0.4161317514114239,-0.0186017876836384,-0.5131885756688375,0.2027287129732524,0.3512959587050835,0.1484312286098251,793.9441851888638,1830.8488025534264,34.252399785353354,Low,Historical support + V5,41.55176432750002,39.493335839600014,42.613503880100026,0.6666666666666666,0.0,0.5576157274797747,0.462258953168044,0.0920365387573838,0.1099814558401703,1615.549442140351,0.1514795575,56.106432602265535,High,Reliable Multi-Date Observation,Moderate,41.55176432750002,39.493335839600014,42.613503880100026,0.6666666666666666,0.0,0.5576157274797747,0.462258953168044,0.0920365387573838,0.1099814558401703,1615.549442140351,0.1514795575,0.7493990736149437,0.6666666666666666,0.0,0.8790656947050699,0.1162560866781077,0.0796346809295236,0.436995790907391,56.08033752165667,Very High,1000000,100,0.12,0.18,0.8790656947050699,0.1162560866781077,0.6629870121966339,0.6019318196949549,0.1561159091816973,15.61159091816973,156115.9091816973,0.85,132698.5228044427,23417.38637725459,30,4424,44.24,Large canopy expansion + urban forest + park restoration + shaded corridors,Moderate,Agara,,,,,,Bangalore South,Bengaluru Urban,560062.0,"Agara, Bangalore South, Bengaluru Urban, Karnataka, 560062, India",18
8407_1438,8407,1438,12.922206252245775,77.50589345058627,12.917714696370822,12.926697808120734,77.50128412002127,77.51050278115129,4,3,Moderate,7,36.94601655770001,36.31549440830001,31.64880334190002,43.84484558510001,5.104139442236661,0.2857142857142857,0.0,0.3373755898010172,0.2792616777584905,-0.0286223958488158,-0.3820545207011835,0.0534591488941596,0.6813396973489079,0.1537122351052398,805.2098915167452,13710.626005585926,40.30846266380144,Moderate,Historical support + V5,39.41780899100004,39.34262536857503,45.3957721601,0.5,0.25,0.3405625947619627,0.1804566593438037,0.033669575699605,0.7369687320897356,14998.492255089252,0.15638755125,64.50540355000851,Very High,Reliable Multi-Date Observation,Moderate,39.41780899100004,39.34262536857503,45.3957721601,0.5,0.25,0.3405625947619627,0.1804566593438037,0.033669575699605,0.7369687320897356,14998.492255089252,0.15638755125,0.6370296643001584,0.5,0.25,0.9825197504874976,0.9650003880098892,0.739315129579427,0.4135750897095295,64.26314116286089,Very High,1000000,100,0.12,0.18,0.9825197504874976,0.9650003880098892,0.7831089773275678,0.8983756006041235,0.1739025360362474,17.39025360362474,173902.5360362474,0.35,60865.88761268658,113036.6484235608,30,2029,20.29,Street trees + pocket parks + green roofs + cool roofs + reflective pavement,Moderate,Mylasandra,,Mylasandra,,Bengaluru,Bengaluru West City Corporation,Bangalore South,Bengaluru Urban,560059.0,"Mylasandra, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560059, India",2
8407_1443,8407,1443,12.967121810995328,77.50589345058627,12.962630255120374,12.971613366870285,77.50128412002127,77.51050278115129,5,3,Moderate,7,37.24606256051431,36.17453526350004,31.501811391800047,43.9749866966,5.08296572623797,0.2857142857142857,0.0,0.2763651405941638,0.2346528919960035,-0.0048128980814076,-0.3357970168954993,0.0331317901563786,0.7168419510854026,0.1562508995762629,862.1978053946285,3787.515193689384,40.09517399428035,Moderate,Historical support + V5,36.54492900080003,37.28021004518002,42.14448317570003,0.4,0.0,0.269112653181751,0.2028289972215206,0.0324083501473069,0.7312525445595384,3138.4709652950432,0.1511702375,51.933027026445686,Moderate,Reliable Multi-Date Observation,Moderate,36.54492900080003,37.28021004518002,42.14448317570003,0.4,0.0,0.269112653181751,0.2028289972215206,0.0324083501473069,0.7312525445595384,3138.4709652950432,0.1511702375,0.4857501028166821,0.4,0.0,0.9847552428243612,0.9572624613000852,0.1547034881190173,0.4384718505080216,51.88233303300193,High,1000000,100,0.08,0.12,0.9847552428243612,0.9572624613000852,0.6013611232083607,0.824524399596892,0.1129809759838756,11.298097598387567,112980.97598387569,0.35,39543.34159435649,73437.6343895192,30,1319,13.19,Street trees + green roofs + cool roofs + shaded corridors,Moderate,Vinayaka Layout,,Vinayaka Layout,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,560072.0,"Vinayaka Layout, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560072, India",19
8407_1446,8407,1446,12.99407114624506,77.50589345058627,12.989579590370104,12.998562702120015,77.50128412002127,77.51050278115129,3,2,Limited,7,37.40116254234289,35.77811330390004,30.71253930350003,44.958607402100014,5.399343724320948,0.2857142857142857,0.1428571428571428,0.1909345615868347,0.1440111738985673,0.0458573994520103,-0.2548284388967002,0.0286041015433161,0.7048263055377414,0.1557160824708707,916.0980311469024,6210.675989962352,40.51960276665952,Moderate,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,35.77811330390004,37.40116254234289,44.958607402100014,0.2857142857142857,0.1428571428571428,0.1909345615868347,0.1440111738985673,0.0286041015433161,0.7048263055377414,6210.675989962352,0.1557160824708707,0.4453712694643009,0.2857142857142857,0.1428571428571428,0.9914981831225892,0.921489614505577,0.3061405537437822,0.4167793052079049,49.634534842010645,High,1000000,100,0.08,0.12,0.9914981831225892,0.921489614505577,0.56836388317195,0.8047423209880804,0.1121896928395232,11.21896928395232,112189.6928395232,0.35,39266.39249383312,72923.30034569009,30,1309,13.09,Street trees + green roofs + cool roofs + shaded corridors,Limited,Srigandada Kaval,,Srigandada Kaval,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,,"Srigandada Kaval, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",2
8407_1447,8407,1447,13.00305425799497,77.50589345058627,12.998562702120015,13.007545813869925,77.50128412002127,77.51050278115129,1,1,Limited,7,37.081558140800034,36.51488460500004,30.40932674930002,43.506888857600025,5.165229542651825,0.2857142857142857,0.0,0.213152478592638,0.1664433365117386,0.0222345914841666,-0.2727136557246059,0.0303205641533369,0.716329156542718,0.1400282628500351,922.8922356447252,7012.270046977877,41.4622475140739,Moderate,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,36.51488460500004,37.081558140800034,43.506888857600025,0.2857142857142857,0.0,0.213152478592638,0.1664433365117386,0.0303205641533369,0.716329156542718,7012.270046977877,0.1400282628500351,0.4841680308063083,0.2857142857142857,0.0,0.9884557939129648,0.9370608702700344,0.3456532330220238,0.4916407973981791,50.05181383054222,High,1000000,100,0.08,0.12,0.9884557939129648,0.9370608702700344,0.5744894575237359,0.8100205284465406,0.1124008211378616,11.240082113786162,112400.82113786164,0.35,39340.28739825157,73060.53373961005,30,1312,13.12,Street trees + green roofs + cool roofs + shaded corridors,Limited,Hegganahalli,,Hegganahalli,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,,"Hegganahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",2
8407_1449,8407,1449,13.021020481494787,77.50589345058627,13.016528925619834,13.025512037369744,77.50128412002127,77.51050278115129,6,4,Moderate,7,37.50194042060003,36.29337981890003,31.83992193020004,44.208283651700015,5.067074610978568,0.2857142857142857,0.1428571428571428,0.2792805389207922,0.2374152132195218,0.0301036624585911,-0.3262793430905326,0.0354214397614539,0.6511549096620738,0.1528220377246876,909.268237723824,3497.4229092377595,42.06031156343354,Moderate,Historical support + V5,44.26180984490002,40.529448787250026,47.86980339650004,0.6666666666666666,0.5,0.2563378246022419,0.1572954872209541,0.0261979821370914,0.7276063011959195,3825.576746897777,0.1918997312499999,75.11472085020678,Very High,Reliable Multi-Date Observation,Moderate,44.26180984490002,40.529448787250026,47.86980339650004,0.6666666666666666,0.5,0.2563378246022419,0.1572954872209541,0.0261979821370914,0.7276063011959195,3825.576746897777,0.1918997312499999,0.8921041287759814,0.6666666666666666,0.5,0.9957629726238753,0.9523265903608024,0.1885727391957734,0.2441127393011432,75.05292841539685,Very High,1000000,100,0.12,0.18,0.9957629726238753,0.9523265903608024,0.9415009545702946,0.9631990698366748,0.1777919441902004,17.779194419020047,177791.94419020048,0.35,62227.18046657016,115564.76372363033,30,2075,20.75,Street trees + pocket parks + green roofs + cool roofs + reflective pavement,Moderate,Shivapura,,Shivapura,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,,"Shivapura, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",2
8407_1451,8407,1451,13.03898670499461,77.50589345058627,13.034495149119657,13.043478260869565,77.50128412002127,77.51050278115129,3,3,Moderate,7,37.06058126377145,36.13481787110001,31.155805227200048,43.6976143736,5.081960321890275,0.2857142857142857,0.0,0.2728600571780115,0.2219263296269922,-0.0003033752150448,-0.3288328618347386,0.0328862772971879,0.72005129367964,0.1413617627171471,890.8234786897681,6908.201521768914,39.96713705591569,Low,Historical support + V5,40.19180252990002,38.50635977780002,44.73412893860004,0.3333333333333333,0.3333333333333333,0.2172345198290091,0.095095095095095,0.0295147954020649,0.7110388586297631,6530.696746902278,0.168240285,59.6476503443274,High,Reliable Multi-Date Observation,Moderate,40.19180252990002,38.50635977780002,44.73412893860004,0.3333333333333333,0.3333333333333333,0.2172345198290091,0.095095095095095,0.0295147954020649,0.7110388586297631,6530.696746902278,0.168240285,0.6777864670748132,0.3333333333333333,0.3333333333333333,0.9898839998872812,0.92989946464658,0.3219152185141605,0.3570144358707674,59.54216359561072,Very High,1000000,100,0.12,0.18,0.9898839998872812,0.92989946464658,0.7138059453127741,0.8644566442473031,0.1718673986548382,17.18673986548382,171867.39865483818,0.35,60153.58952919336,111713.80912564482,30,2006,20.06,Street trees + pocket parks + green roofs + cool roofs + reflective pavement,Moderate,Chokkasandra,,Chokkasandra,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,,"Chokkasandra, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",2
8407_1453,8407,1453,13.05695292849443,77.50589345058627,13.052461372619476,13.061444484369384,77.50128412002127,77.51050278115129,4,2,Limited,7,37.15867355488575,36.10757625170002,30.648297617600047,43.647967633100016,5.082237681112761,0.2857142857142857,0.0,0.22940036544596,0.1775753782352965,0.0126565804576607,-0.2962217827972705,0.0294934777430251,0.7268338677283792,0.1471355248263079,896.1688702008386,8369.753833061824,39.925131556856975,Low,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,36.10757625170002,37.15867355488575,43.647967633100016,0.2857142857142857,0.0,0.22940036544596,0.1775753782352965,0.0294934777430251,0.7268338677283792,8369.753833061824,0.1471355248263079,0.4627200659466641,0.2857142857142857,0.0,0.9899217849316267,0.9512809574930124,0.4125671790468372,0.4577252979986113,49.73755785538884,High,1000000,100,0.08,0.12,0.9899217849316267,0.9512809574930124,0.5698762409607137,0.8122433604836079,0.1124897344193443,11.248973441934432,112489.73441934431,0.35,39371.40704677051,73118.32737257381,30,1313,13.13,Street trees + green roofs + cool roofs + shaded corridors,Limited,Bagalagunte,,Bagalagunte,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,,"Bagalagunte, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",2
8407_1454,8407,1454,13.06593604024434,77.50589345058627,13.061444484369384,13.070427596119297,77.50128412002127,77.51050278115129,6,4,Moderate,7,36.91072550120003,35.91250985030003,31.03706321240004,43.6094807279,5.023915877920847,0.2857142857142857,0.0,0.2851672985003214,0.2352441097336758,-0.0115355069674029,-0.3490095666840534,0.0360516216900732,0.7228339729868947,0.1475900696278094,892.2983889283195,5528.481405887117,39.09867478749765,Low,Historical support + V5,40.37315412605002,39.207817235600025,44.423618911700025,0.5,0.1666666666666666,0.2867459314061307,0.2863652734889998,0.0325925035285763,0.739404364139773,4890.557551395374,0.14276889125,62.913305218425975,Very High,Reliable Multi-Date Observation,Moderate,40.37315412605002,39.207817235600025,44.423618911700025,0.5,0.1666666666666666,0.2867459314061307,0.2863652734889998,0.0325925035285763,0.739404364139773,4890.557551395374,0.14276889125,0.6873360445139981,0.5,0.1666666666666666,0.9844288353297738,0.9682974705838384,0.2410684439696702,0.4785626554690149,62.834310735065024,Very High,1000000,100,0.12,0.18,0.9844288353297738,0.9682974705838384,0.7621340246889079,0.8914780698869436,0.1734886841932166,17.34886841932166,173488.6841932166,0.35,60721.03946762581,112767.6447255908,30,2025,20.25,Street trees + pocket parks + green roofs + cool roofs + reflective pavement,Moderate,Abbigere,,Abbigere,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,,"Abbigere, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",2
8407_1455,8407,1455,13.074919151994251,77.50589345058627,13.070427596119297,13.079410707869206,77.50128412002127,77.51050278115129,5,3,Moderate,7,37.64297280868574,36.241733536700025,32.269071431300056,44.39169460490001,4.829783772073005,0.2857142857142857,0.1428571428571428,0.2804555525039349,0.2258301329016332,0.0134704616374076,-0.3576277577206391,0.0335706475889098,0.7086782684103351,0.1633542010568609,880.3391983249645,2331.72914146845,42.427320554988654,High,Historical support + V5,37.10093831420004,38.36985089504003,43.93682450330004,0.2,0.2,0.2797160391012217,0.2239968835216205,0.0283007102552801,0.7439641582313925,2531.7977802344326,0.1541094375,49.86320937619615,Moderate,Reliable Multi-Date Observation,Moderate,37.10093831420004,38.36985089504003,43.93682450330004,0.2,0.2,0.2797160391012217,0.2239968835216205,0.0283007102552801,0.7439641582313925,2531.7977802344326,0.1541094375,0.5150283342077632,0.2,0.2,0.992035936974975,0.9744700029415252,0.1247989712651144,0.424446134814974,49.82231464067322,High,1000000,100,0.08,0.12,0.992035936974975,0.9744700029415252,0.5711204540755529,0.8192782603068438,0.1127711304122737,11.277113041227372,112771.13041227372,0.35,39469.89564429581,73301.23476797793,30,1316,13.16,Street trees + green roofs + cool roofs + shaded corridors,Moderate,Abbigere,,Abbigere,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,,"Abbigere, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",2
8407_1457,8407,1457,13.09288537549407,77.50589345058627,13.088393819619116,13.097376931369029,77.50128412002127,77.51050278115129,5,2,Limited,7,39.62927700551429,39.4203212357,33.23363667530002,47.6974326479,5.267076124880339,0.2857142857142857,0.2857142857142857,0.2350101074782172,0.1987759869645699,0.1057083103798404,-0.3593351302582347,0.0293112629527394,0.5506826665100962,0.1760324324818225,873.9883185614553,4002.410912200887,55.80547402714063,Very High,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,39.4203212357,39.62927700551429,47.6974326479,0.2857142857142857,0.2857142857142857,0.2350101074782172,0.1987759869645699,0.0293112629527394,0.5506826665100962,4002.410912200887,0.1760324324818225,0.6371619535979524,0.2857142857142857,0.2857142857142857,0.990244756319738,0.7128274292155805,0.1972893602808546,0.3198306970240271,53.68240453141484,High,1000000,100,0.08,0.12,0.990244756319738,0.7128274292155805,0.6277858225225095,0.775906851024807,0.1110362740409922,11.103627404099228,111036.27404099228,0.5,55518.13702049614,55518.13702049614,30,1851,18.51,Tree canopy expansion + parks + connected green corridors,Limited,Dr. Shivaram Karanth Layout,,Dr. Shivaram Karanth Layout,,,,Bangalore North,Bengaluru Urban,,"Sector 8, Dr. Shivaram Karanth Layout, Bangalore North, Bengaluru Urban, Karnataka, India",2
8407_1458,8407,1458,13.101868487243982,77.50589345058627,13.097376931369029,13.106360043118936,77.50128412002127,77.51050278115129,7,5,High,7,40.3774425204286,40.108932635000045,33.603295538300024,48.032073896,5.465615539395732,0.2857142857142857,0.2857142857142857,0.2422137949800999,0.1877192351919506,0.131887809769225,-0.3917427833294476,0.0470795359159612,0.4640360467030125,0.1751143378060743,879.3138902988323,7261.132730484916,57.715312807133,Very High,Strong historical support + V5,40.63067629790004,40.30017817832861,45.78807540560005,0.4285714285714285,0.2857142857142857,0.2481495008522036,0.1819731111531906,0.0346090793609619,0.3955422642175108,7227.72439983706,0.1756947925,57.8446260889271,High,Reliable Multi-Date Observation,High,40.63067629790004,40.30017817832861,45.78807540560005,0.4285714285714285,0.2857142857142857,0.2481495008522036,0.1819731111531906,0.0346090793609619,0.3955422642175108,7227.72439983706,0.1756947925,0.7008965974652653,0.4285714285714285,0.2857142857142857,0.9808545025613102,0.502815938807376,0.3562735447235876,0.3214418981643537,57.72788063631965,Very High,1000000,100,0.12,0.18,0.9808545025613102,0.502815938807376,0.6871726245183944,0.7438721104056603,0.1646323266243396,16.46323266243396,164632.3266243396,0.7,115242.6286370377,49389.697987301886,30,3842,38.42,Large canopy expansion + urban forest + park restoration + shaded corridors,Strong,Dr. Shivaram Karanth Layout,,Dr. Shivaram Karanth Layout,,,Kalathammanahalli,Yelahanka taluku,Bengaluru Urban,,"Sector 9, Dr. Shivaram Karanth Layout, Kalathammanahalli, Kasaghattapura, Yelahanka taluku, Bengaluru Urban, Karnataka, India",2
8407_1459,8407,1459,13.110851598993891,77.50589345058627,13.106360043118936,13.115343154868846,77.50128412002127,77.51050278115129,4,4,Moderate,7,37.93129744434288,36.2445021329,32.40874881860002,44.64256018279999,4.956920360969043,0.2857142857142857,0.1428571428571428,0.3712092216600687,0.3246411177449745,0.043373491336197,-0.4630174201467155,0.1101959344884589,0.4911834785559539,0.152196054026667,880.6741573033711,10509.802188494232,40.26353492796701,Moderate,Historical support + V5,40.45179422120003,39.66877710950003,45.45413485160001,0.5,0.5,0.4041570721071759,0.3817542840418497,0.0680768840247764,0.3819536510854959,11467.43070435738,0.1450375999999999,62.26173677912586,High,Reliable Multi-Date Observation,Moderate,40.45179422120003,39.66877710950003,45.45413485160001,0.5,0.5,0.4041570721071759,0.3817542840418497,0.0680768840247764,0.3819536510854959,11467.43070435738,0.1450375999999999,0.691477059505886,0.5,0.5,0.9215336136677392,0.4844212147105998,0.56525981898336,0.4677364905541306,62.07650968498613,Very High,1000000,100,0.12,0.18,0.9215336136677392,0.4844212147105998,0.7510096527370512,0.7440459295561792,0.1646427557733707,16.464275577337073,164642.75577337074,0.7,115249.9290413595,49392.82673201124,30,3842,38.42,Large canopy expansion + urban forest + park restoration + shaded corridors,Moderate,Kasaghattapura,,,,,,Yelahanka taluku,Bengaluru Urban,560088.0,"Kasaghattapura, Yelahanka taluku, Bengaluru Urban, Karnataka, 560088, India",2
8407_1460,8407,1460,13.119834710743802,77.50589345058627,13.115343154868846,13.124326266618755,77.50128412002127,77.51050278115129,4,4,Moderate,7,38.13859303301432,36.3886742165,32.26681553810002,44.84198455970002,4.985964521654561,0.2857142857142857,0.2857142857142857,0.3866721978085644,0.3336084824638335,0.045038502367016,-0.4874579589393379,0.0988103532871594,0.3702130780072067,0.1572183426340463,878.9469103815452,10266.55812974728,41.77795301942148,Moderate,Historical support + V5,39.06372775415004,39.16971200930003,46.18126733630002,0.25,0.25,0.3921648422087949,0.2895435804582467,0.0376491878414526,0.5405265581794083,10134.74681345181,0.1740808037499999,53.23157929793321,High,Reliable Multi-Date Observation,Moderate,39.06372775415004,39.16971200930003,46.18126733630002,0.25,0.25,0.3921648422087949,0.2895435804582467,0.0376491878414526,0.5405265581794083,10134.74681345181,0.1740808037499999,0.6183845226921144,0.25,0.25,0.9754659824833688,0.6990792410211705,0.4995683250160949,0.3291437719188715,53.0678783129005,High,1000000,100,0.08,0.12,0.9754659824833688,0.6990792410211705,0.6187646972176426,0.7636887830115286,0.1105475513204611,11.054755132046116,110547.55132046116,0.5,55273.775660230574,55273.775660230574,30,1843,18.43,Tree canopy expansion + parks + connected green corridors,Moderate,Kasaghattapura,,,,,,Yelahanka taluku,Bengaluru Urban,560088.0,"Kasaghattapura, Yelahanka taluku, Bengaluru Urban, Karnataka, 560088, India",2
8408_1425,8408,1425,12.805425799496946,77.51511211171629,12.80093424362199,12.8099173553719,77.51050278115129,77.5197214422813,4,3,Moderate,7,37.134556982342886,37.47201565550001,32.198967841100014,44.19722635700006,4.863855049064486,0.1428571428571428,0.1428571428571428,0.4936466907144533,0.4482491513067909,-0.0602528621068052,-0.5331744714598874,0.2427741244251224,0.3115149180634128,0.1458045965053745,742.4850380077149,4353.986586174587,38.41586978203836,Low,Historical support + V5,41.31937314770002,41.279835201350025,42.91384529750005,0.5,0.0,0.4441931761736155,0.2977008971142411,0.1169265632051974,0.5985950271133333,4655.961203898615,0.1529763687499999,58.28793764347891,High,Reliable Multi-Date Observation,Moderate,41.31937314770002,41.279835201350025,42.91384529750005,0.5,0.0,0.4441931761736155,0.2977008971142411,0.1169265632051974,0.5985950271133333,4655.961203898615,0.1529763687499999,0.7371618636052337,0.5,0.0,0.8349487175188306,0.7776857518096175,0.2295045730086024,0.4298530823340875,58.21273246574911,Very High,1000000,100,0.12,0.18,0.8349487175188306,0.7776857518096175,0.6942901550253131,0.7643695510941203,0.1658621730656472,16.58621730656472,165862.17306564722,0.5,82931.08653282361,82931.08653282361,30,2765,27.65,Street-tree corridors + pocket parks + green roofs + shaded public spaces,Moderate,Kaggalipura,,,,,,Bangalore South,Bengaluru Urban,560116.0,"Kaggalipura, Bangalore South, Bengaluru Urban, Karnataka, 560116, India",17
